"idJeu","libelleJeu","auteurJeu","nbMinJoueurJeu","nbMaxJoueurJeu","noticeJeu","idEditeur","idTypeJeu","agemini","prototype","duree","theme","description","imageJeu","videoRegle"
"1273","Elawa","Corentin Lebrat, Johannes Goupy","2","4","https://studiobombyx.com/assets/ELAWA_rulebook_FR.pdf","139","1","8","0","30","Préhistoire, Tribus","Dans Elawa vous incarnez un chef de tribu préhistorique. Constituez votre tribu avec ses membres, ses outils, ses huttes et ses stocks.","https://cdn3.philibertnet.com/579029-large_default/elawa.jpg","https://www.youtube.com/watch?v=g6BRnVMPXYk&t=2s"
"1274","Rêvelune","Christophe Raimbault, Frédéric Dorne","3","6","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6487","135","1","10","0","30","Onirique, Aventure, Rêves, Imaginaire","Rêvelune est un jeu coopératif de narration et de déduction. En tant que Guides, vous devez imaginer à tour de rôle les péripéties vécues par votre coéquipier, prisonnier de son rêve.","https://cdn1.philibertnet.com/614750-large_default/revelune.jpg","https://www.youtube.com/watch?v=n1OcSPz0t4E"
"1275","Olympikos","Diego Simonet, Antonin Boccara ","2","7","https://blackrockgames.fr/game/DS4001TE","359","1","8","0","20","Sports","Le jeu de société des Jeux Olympiques est arrivé ! En tant qu'entraîneur ou en tant qu'athlète et essayez de remporter le plus de médailles possible avec votre délégation. Découvrez les sports olympiques et paralympiques autrement.","https://www.bcd-jeux.fr/53392-pdt_771/olympikos-ds4-games.jpg",
"1276","Duel sur Board Game Arena",,"0","0",,"360","1","0","0","0",,,"https://ludovox-fr.exactdn.com/wp-content/uploads/2016/07/UP-Board-game-arena-BGA-Ludovox-Jeu-de-soci--t--.png",
"1277","Ma vie de Renard","Charlec","2","5","https://www.youtube.com/watch?v=d9lnIXZ130A","284","1","8","0","20","Animaux, Nature, Renard","Découvrez Ma vie de renard, un jeu de société captivant et éducatif, idéal pour les familles en quête d’aventure et de stratégie.","https://cdn3.philibertnet.com/597578-large_default/ma-vie-de-renard.jpg","https://www.youtube.com/watch?v=d9lnIXZ130A"
"1278","Mosquitos","Valérie Hauw","2","5","https://freaksandgeeks.eu/wp-content/uploads/2024/09/rulebook-135x180-12p-06.pdf","284","1","8","0","15","Animaux","Combien en mangerez vous ? Mosquitos est un jeu de cartes mêlant bluff et tactique pour 2 à 5 joueurs. Dans ce jeu de société, vous allez faire évoluer des animaux sur un parcours autour de la mare pour tenter de récupérer un maximum de moustiques.","https://cdn1.philibertnet.com/673195-large_default/mosquitos-zizanie-dans-la-mare.jpg","https://www.youtube.com/watch?v=JSqoSSr2V2I"
"1279","KolpA !","Thomas Weber","2","6","https://www.pixiegames.fr/index.php?controller=attachment&id_attachment=305#:~:text=Dans%20%C2%AB%20Kolpa%20!%20%C2%BB%2C%20le,la%20poser%20sur%20la%20d%C3%A9fausse.","222","1","8","0","30","Abstrait","Dans K0lp4! votre but premier est de vider votre main pour mettre fin à la manche MAIS vous ne pourrez jouer des cartes que si votre carte n'a rien en commun avec celle du dessus de la défausse !","https://cdn3.philibertnet.com/614899-large_default/kolpa-.jpg","https://www.youtube.com/watch?v=UX_OW1IreIA&t=151s"
"1280","Névaches","Rita Modl","2","4","https://www.schmidtspiele.de/files/Retail/72dpi_PNG/88488_N%C3%A9Vaches_FR.pdf","222","1","8","0","45","Agriculture, Ferme, Vache","Nourrir, soigner, aménager des champs.Dans Névaches, chacun de vous construit un paysage idyllique de champs fleuris, de lacs aux eaux cristallines et de fermes pittoresques.","https://cdn3.philibertnet.com/615592-large_default/nevaches.jpg",
"1281","Luminos","Kirsten Hiese","2","4","https://www.schmidtspiele.de/files/Retail/72dpi_PNG/49446_Luminos_DE_%20FR_EN.pdf","222","1","8","0","30","Étoiles et Constellations","Luminos est un jeu de tuiles où vous devrez former des constellations, dès que vous avez formé un carré de 4 tuiles, vous marquez des points correspondant au symbole le moins présent.","https://cdn1.philibertnet.com/615819-large_default/luminos.jpg","https://www.youtube.com/watch?v=gGAtoYBY64I"
"1282","Middle Ages","Marc André","2","5","https://www.gigamic.com/index.php?controller=attachment&id_attachment=485","223","6","10","0","30","Moyen-âge, Simulation économique","Middle Ages est un jeu de stratégie et de développement pour 2 à 5 joueurs. Dans ce jeu de société mêlant pose de tuiles et collection/combinaison, votre objectif et de détenir le fief le plus prospère.","https://www.espritjeu.com/upload/image/middle-ages-p-image-92493-grande.jpg","https://www.youtube.com/watch?v=mIH-NbJDe2k"
"1283","Ratjack","Mathieu Can, Maxime Mercier","2","4","https://www.play-in.com/pdf/rules_games/ratjack_fr.pdf","223","1","10","0","20","Rongeurs, Rongeurs, Blackjack, Casino","Dans le jeu Ratjack, vous allez tenter d'accumuler 25 points devant vous en posant des cartes, sans jamais dépasser ce total. Cela paraît simple mais c'est sans compter les cartes à pouvoir qui bouleverse les scores à tout moment.","https://www.espritjeu.com/upload/image/ratjack-p-image-92609-grande.jpg","https://www.youtube.com/watch?v=qA6CU8Zg4xQ"
"1284","Mind Map","Hope S. Hwang, Yohan Goh, Gary Kim","4","10","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6443","199","2","10","0","25","Comtemporain","Faites deviner votre mot secret à vos adversaires en positionnant votre jeton Coordonnées dans la zone de jeu en fonction de deux critères. Poussez le raisonnement parfois jusqu’à l’absurde mais n’oubliez pas de prendre en compte le mot référent","https://cdn3.philibertnet.com/607218-large_default/mind-map.jpg","https://www.youtube.com/watch?v=SkMHNat6hmI"
"1285","Treetopia","Florian Siriex","2","4","https://www.gigamic.com/index.php?controller=attachment&id_attachment=489","229","1","8","0","20","Écologie, Nature, Arbre","Sauvez les arbres de leur milieu hostile et replantez-les dans un sanctuaire. Respectez leurs nécessités uniques pour marquer un maximum de points et remporter la partie.","https://www.espritjeu.com/upload/image/treetopia-p-image-92526-grande.jpg","https://www.youtube.com/watch?v=jpiEmdVjPto"
"1286","L'Enclume","Alexis Pascal, Olivier Thomazo, Grégoire Desveaux","2","12","https://www.youtube.com/watch?v=-riONaPR9eY","341","1","12","0","30","Humour","L'Enclume est un jeu de cartes drôle et convivial de devinettes et jeux de mots pour tester vos connaissances ! Vous pouvez jouer seul ou en équipe, les combinaisons sont illimitées !","https://cdn1.philibertnet.com/580300-large_default/l-enclume.jpg","https://www.youtube.com/watch?v=-riONaPR9eY"
"1287","Sous scellés","Simon Caruso, Ben Renaut, Théo Riviere, Chloé Blondel","1","5","https://www.ludifolie.com/17063-les-enquetes-sous-scelles-le-gardien-des-caves.html","362","1","14","0","90","Enquête","Dans ce jeu d'enquête et de déduction, vous allez étudier tout un tas de documents pour trouver des informations, déduire des faits et finalement résoudre une énigme. Cet opus vous plonge dans un petit village du Poitou après un suicide bien mystérieux.","https://cdn2.philibertnet.com/588428-large_default/63-ames.jpg","https://www.ludifolie.com/17063-les-enquetes-sous-scelles-le-gardien-des-caves.html"
"1288","Marrakech","Dominique Ehrhard","2","4","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=2245","138","1","8","0","20","1001 Nuits, Orient, Marchés","Marrakech est un jeu de placement dans lequel les joueurs incarnent des marchands tentant de supplanter les autres. Le souk est en ébullition, qui sera le plus habile des marchands ?","https://www.gigamic.com/2386-large_default/marrakech.jpg","https://www.youtube.com/watch?v=HRiBzxqTS1g"
"1289","Vers l'infini mais pas au-delà","Darrell Cannon","2","8","https://www.gigamic.com/index.php?controller=attachment&id_attachment=376","241","2","10","0","20"," Science Fiction, Vaisseau spatial","Dans Vers l'infini mais pas au delà, vous n'avez pas besoin de connaître la réponse exacte pour gagner. Il vous suffit de crier un nombre qui s'en rapproche... sans le dépasser !","https://www.gigamic.com/2254-large_default/vers-l-infini-mais-pas-au-dela.jpg","https://www.youtube.com/watch?v=OwJlpSJStDQ"
"1290","Syllabus","Urtis Sulinskas, Harris Tsagas","2","4","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6367","138","4","4","0","20","Onirique","Syllabus est un jeu de vocabulaire accessible dès 4 ans. Voyagez d’image en image à travers le ciel pour reconstituer les rêves perdus des petits animaux astronautes.","https://www.gigamic.com/2462-large_default/syllabus.jpg","https://www.youtube.com/watch?v=775hCPz7svc"
"1291","Nicole","Valentin Daubresse, Tancrède Lecasble, Romain Gavache","3","12","https://www.youtube.com/watch?v=bxCt-1d8Yd8","363","2","16","0","20","Vie quotidienne, Humour","Nicole est un jeu rapide et instinctif qui ne demande pas de temps de préparation. Des règles simples à comprendre pour tous les âges.","https://www.gigamic.com/2863-large_default/nicole.jpg","https://www.youtube.com/watch?v=bxCt-1d8Yd8"
"1292","Carapate","Corentin LEBRAT, Jonathan FAVRE GODAL","2","4","https://www.gigamic.com/index.php?controller=attachment&id_attachment=484","138","4","4","0","10","Animaux, Potager","Soyez le plus malin des animaux du jardin pour remporter la course et organiser votre festin, dans Carapate, un jeu de courses plein de rebondissement !","https://www.gigamic.com/2952-large_default/carapate.jpg","https://www.youtube.com/watch?v=DFSyeGM5BA0&t=2s"
"1293","Plouf Canard","Luca Bellini, Luca Borsa","1","4","https://www.gigamic.com/index.php?controller=attachment&id_attachment=478","138","4","3","0","15","Animaux","Plouf Canard est un jeu coopératif qui se joue en famille. Dépêchez-vous d'emmener les canards jusqu'à la mare avant que le soleil ne se cache derrière le nuage !","https://www.gigamic.com/2914-large_default/plouf-canard.jpg","https://www.youtube.com/watch?v=Yfec9jQNG5s"
"1294","Point City","Molly Johnson, Robert Melvin & Shawn Stankewich","1","4","https://www.play-in.com/pdf/rules_games/point_city_-_regles_fr.pdf","364","1","10","0","20"," Urbanisme","Créez des bâtiments grâce aux ressources dont vous disposez et utilisez leurs effets afin de marquer un maximum de points en fin de partie !","https://www.gigamic.com/2807-large_default/point-city.jpg","https://www.youtube.com/watch?v=yby5IjcvrLc"
"1295","Dorfromantik","Lukas Zach & Michael Palm","1","6","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6214","365","1","8","0","45","Urbanisme","Dans Dorfromantik, jusqu'à six joueurs travaillent ensemble pour poser des tuiles hexagonales afin de créer un beau paysage et essayer d'exécuter les commandes de la population, tout en posant une piste et une rivière aussi longues que possible, mais aussi en tenant compte des drapeaux qui donnent des points dans les zones fermées.","https://www.gigamic.com/2391-large_default/dorfromantik-le-jeu-de-societe.jpg","https://www.youtube.com/watch?v=UjPszLQ07Fg"
"1296","Bonsaï","Rosaria Battiatio, Massimo Borzi, Martino Chiacchiera","1","4","https://www.gigamic.com/index.php?controller=attachment&id_attachment=453","224","1","10","0","40","Asie, Nature, Ecologie","Devenez un maître du bonsaï et cultivez vos propres bonsaïs. Montrez vos talents de cultivateur et obtenez une place dans les jardins impériaux pour exposer votre chef-d'œuvre","https://www.gigamic.com/2607-large_default/bonsai.jpg","https://www.youtube.com/watch?v=opK4lqJQBm8"
"1297","Looot","Charles Chevallier, Laurent Escoffier","2","4","https://www.gigamic.com/index.php?controller=attachment&id_attachment=481","138","1","10","0","35"," Vikings","Dans ce jeu de société, vous amassez des ressources et capturez des bâtiments pour développer votre fjord. Complétez vos drakkars et terminez vos chantiers pour augmenter vos points de victoire. Devenez le Jarl de tous les vikings en rapportant le plus de richesses !","https://www.gigamic.com/2926-large_default/looot.jpg","https://www.youtube.com/embed/Q0MfClq7DUU?rel=0&autoplay=1"
"1298","Exposition Cartzzle Interactive","Bony, Juan Rodriguez, Florent Toscano","0","0",,"116","1","0","0","0",,"Résolvez le mystère. Superposez et ajustez les cartes qui composent les œuvres et résolvez des énigmes en découvrant les mystères cachés dans les images.","https://www.jeux-festival.com/wp-content/uploads/2023/06/Cartzzle.png",
"1299","Ludothèque - Espace jeu rétro ",,"0","0",,"366","1","0","0","0",,,,
"1300","Carré Histoire",,"0","0",,"367","1","0","0","0",,,,
"1301","Dreamcatcher","Alexis Suard","2","4",,"256","1","9","0","45","Onirique","Grâce à vous, notre héros espère faire de beaux rêves plutôt que des cauchemars","https://www.festivaldujeu-montpellier.org/wp-content/uploads/2017/03/cropped-Logo_carre.png",
"1302","Cranes",,"2","4",,"256","1","10","0","45",,"Récoltez les céréales mais attention aux grues",,
"1303","Sahwari","Arnaud Chabloz","1","4","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6514","349","6","10","0","45","Afrique, Déserts, Mondes exotiques","Incarnez le chef d'un clan nomade qui veut accroitre son influence afin de devenir le prochain grand maitre de la guilde marchande des terres de Sahwari.","https://cdn2.philibertnet.com/589541-large_default/sahwari.jpg","https://www.youtube.com/watch?v=-OOapq6O7uE"
"1304","Pokemon - Jeu de cartes à collectionner",,"2","2","https://www.pokemon.com/static-assets/content-assets/cms2-fr-fr/pdf/trading-card-game/rulebook/tef_rulebook_fr.pdf","328","1","6","0","20",,"Devenez un Dresseur Pokémon et affrontez d’autres Dresseurs avec les super Pokémon du JCC Pokémon ! Les Dresseurs utilisent des attaques pour mettre K.O. les Pokémon adverses et récupérer des cartes Récompense. Le premier joueur à récupérer ses six cartes Récompense remporte la partie.","https://tcg.pokemon.com/assets/img/global/logos/fr-fr/tcg-logo.png","https://tcg.pokemon.com/fr-fr/learn-to-play/"
"1305","Espace associations",,"0","0",,"306","1","0","0","0",,"Présentation des associations partenaires ayant permis d'organiser ce festival",,
"1306","Espace jeux classiques",,"0","0",,"306","1","0","0","0",,"Échecs, Mahjong, Scrabble, etc... les grands classiques au festival ""Sortons Jouer !""",,
"1307","Captain Flip","Remo Conzadori, Paolo Mori","2","5","https://www.youtube.com/watch?v=pn1g4KwQgbQ","326","1","8","0","20","Pirates","Hissez votre pavillon et recrutez votre équipage pour gagner un maximum de pièces sonnantes et trébuchantes !","https://cdn2.philibertnet.com/608787-large_default/captain-flip.jpg","https://www.youtube.com/watch?v=pn1g4KwQgbQ"
"1308","Espace Associations",,"0","0",,"306","1","0","0","0",,,,
"1309","Espaces Auteurs et Autrices en herbe",,"0","0",,"306","1","0","0","0",,,,
"1310","Logic Garden","Yoann Levet","1","1","https://www.didacto.com/index.php?controller=attachment&id_attachment=3453","133","4","6","0","30","Agriculture","Logic Garden est un jeu solo ou coopératif, idéal pour développer sa patience et sa logique.","https://cdn1.philibertnet.com/582331-large_default/logic-garden.jpg","https://www.youtube.com/watch?v=UmLzwAeOFNs"
"1311","14 Minutes","Joe Slack, Sylvain Plante","1","4","http://www.badboomgames.com/wp-content/uploads/2023/11/14-Frantic-Minutes-Rules-FR_compressed.pdf","335","1","8","0","14","Science, Survie","Les ingénieurs travaillent ensemble pour résoudre des énigmes en temps réel à l'aide de circuits en forme de polyomino. Dépêchez-vous ! L'horloge tourne ! 14 Minutes! est un jeu coopératif en temps réel. Vous gagnez ou perdez tous ensemble.","http://www.badboomgames.com/wp-content/uploads/2023/11/Avant-boite.jpg",
"1312","Medieval Academy","Nicolas Poncin","1","5","https://bluecocker.com/wp-content/uploads/2023/07/MA_Rulebook_FR_V11.pdf","107","1","8","0","30","Médiéval","Devenez le meilleur écuyer en tentant d’être le plus performant dans chaque Entraînement pour gagner des points de Chevalerie.","https://bluecocker.com/wp-content/uploads/2023/07/MA_image_mise_en_avt_site_petit-1.png","https://www.youtube.com/watch?v=l1GVoV2d-8M"
"1313","Apex","Julien Vaucanson","2","6","https://borderlineeditions.com/apex/Apex-rulebook-FR-web.pdf","244","6","10","0","45","Science Fiction","Dans Apex, votre objectif est de mener votre civilisation à la domination galactique en accumulant des points de victoire à travers l'expansion, la technologie, et la guerre.","https://www.ludifolie.com/51309-large_default/apex.jpg","https://www.youtube.com/watch?v=19v4q-U6IXY&t=1s"
"1314","Horticolor","Julk","2","4","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6783","284","1","10","0","40","Nature","Réalisez le plus beau jardin ! Plantez-y vos légumes, vos fleurs et vos arbres et laissez venir les insectes pollinisateurs, les Llombrics et autres petits animaux. Quelques indésirables s’inviteront dans la partie, mais hérissons et mésanges sauront en venir à bout.","https://www.festivaldujeu-montpellier.org/wp-content/uploads/2025/04/horticolor.png","https://www.youtube.com/watch?v=53wDNmEFayo"
"1315","POP","Kamoto & Mr. Kou","2","4","https://drive.google.com/file/d/1ichMrIewpbdjnY3B8yqzHaig1M-BZwJz/view","339","1","8","0","20","Couleurs","Vous êtes un gardien des couleurs du Royaume des Couleurs. Une grande fête approche et de nombreuses couleurs sont attendues ! Il est probable qu'un record d'affluence soit battu, et l'attente pour entrer risque d'être explosive ! Vous faites partie de l’équipe stationnée à l'entrée. Vous devrez être vigilant, car lorsque deux couleurs identiques se retrouvent côte à côte, elles explosent et peuvent provoquer une réaction en chaîne ! Organisez les couleurs avec habileté afin que la fête ne tourne pas au fiasco avant même de commencer !","https://musokashop.com/cdn/shop/files/POP---MUSOKA-GAMES---3D_2.png?v=1729586565&width=823",
"1316","Candy Spiders Leopards","Shunsuke Tanabe, Rio Kariya","2","5","https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=6721","339","1","10","0","45","Animaux","Candy Spiders Leopards est un jeu de plis et de collection dans lequel vous divisez votre main de 9 cartes en 3 mains de 3 cartes pour essayer de récupérer les objets qui tombent du ciel.","https://cdn1.philibertnet.com/685437-large_default/candy-spiders-leopards.jpg","https://www.youtube.com/watch?v=xTZrTlPQJUk&t=1s"
"1317","Sifflard","Ted Etienne","3","6","https://www.arkada.studio/regles-sifflard","248","2","8","0","20","Alimentation","Dans ce jeu d'ambiance, tentez de dérober des tranches de saucissons sans vous faire attraper !","https://cdn1.philibertnet.com/690449-large_default/sifflard.jpg","https://www.youtube.com/watch?v=sTiGACLWnEs&t=1s"
"1318","Legends of the Seas","Arkada Studio","0","0",,"248","1","0","0","0",,,"https://www.festivaldujeu-montpellier.org/wp-content/uploads/2017/03/cropped-Logo_carre.png",
"1319","Album","Karine Minidré","2","6","https://album.actingames.com/assets/documents/ALBUM_2024_RULES_240424-low.pdf","97","1","8","0","30","Photos, Mots","Album est un jeu de développement de la connaissance de soi et des autres dans lequel les joueurs livrent leurs ressentis et interprétations en lien avec une photographie.","https://cdn1.philibertnet.com/639938-large_default/album.jpg","https://www.youtube.com/watch?v=RC7wJjgflZA&t=4s"
"1320","Artic","Cédric Lefebvre","2","4","https://www.data.ludonaute.fr/Arctic/RULES/FR_Arctic_Rules.pdf","111","1","10","0","40","Banquise, Monde Polaire, Animaux","Parcourez du regard les étendues enneigées de l’arctique, et observez leurs petits habitants.","https://www.ludonaute.fr/wp-content/uploads/2024/04/FR_3D_Arctic_Top_left.png","https://www.youtube.com/watch?v=F1fbr_JL3js&t=21s"
"1321","Living Forest Duel","Aske Christiansen","2","2","https://www.data.ludonaute.fr/Living_Forest_Duel/RULES/FR_LivingForestDuel_Rules-light.pdf","111","1","10","0","20","Fantaisie, Nature","Sous la menace constante des incendies provoqués par Onibi, chaque saison doit user de stratégies pour  atteindre l’une des 4 conditions de victoire en premier et ainsi sauver la forêt.","https://www.ludonaute.fr/wp-content/uploads/2024/08/FR_3D_LFDuel_Top_left.png","https://www.youtube.com/watch?v=rCMqnCi75JI&t=1s"
"1322","R.A.V.E.L.","Daniel McKinley","1","1","https://www.youtube.com/watch?v=nMIgEb32ChA","336","1","10","0","10","Abstrait","AVEL est un puzzle réinitialisable à l'infini, où vous devrez manipuler 8 dés placés au centre d'une grille afin de résoudre les cartes Cog placées autour. Chaque carte Cog résolue vous offrira une opportunité unique de débloquer davantage les cartes restantes, mais seule l'utilisation intelligente de vos ressources limitées vous permettra de percer les secrets de cet étrange engin.","https://cf.geekdo-images.com/J4F7YyweApKa7P_S_ghXfw__itemrep/img/2mv5mNI9ZkToe03YvzgcTA6AAKU=/fit-in/246x300/filters:strip_icc()/pic8380887.jpg","https://www.youtube.com/watch?v=nMIgEb32ChA"
"1323","Last Minute","Romaric Galonnier, Luc Rémond","1","5",,"336","1","8","0","10","Démineurs, Bombes","Last Minute est un jeu solo/coop qui se joue en temps réel : vous devrez jouer les bonnes cartes Désamorcer sur les cartes Bombe appropriées, en respectant une condition de double timer.","https://cf.geekdo-images.com/-MeN2L0xUcoh8QBUs69IHg__itemrep/img/uuLlWh4joJDszlJU3ObF97EH0fk=/fit-in/246x300/filters:strip_icc()/pic8380881.jpg",
"1324","Panda Spin","Carl Chudyk","2","5","https://www.youtube.com/watch?v=SvGt53kTUvk&t=2s","153","1","14","0","30","Animaux","Panda Spin est un jeu de cartes ou vous devrez gagner des plis... ou perdre des plis pour obtenir de meilleures cartes dans votre main.","https://cdn3.philibertnet.com/678719-large_default/panda-spin.jpg","https://www.youtube.com/watch?v=SvGt53kTUvk&t=2s"
"1325","Astérix et Compagnie","François Rouzé, Jean-Marc Tribet","2","4","https://www.youtube.com/watch?v=gUn33ulpo1M","153","1","8","0","45","Bandes Dessinées","Dans le jeu Astérix & Compagnie, vous serez immédiatement transporté dans l'univers de la célèbre bande dessinée : petits comme grands vont instantanément avoir envie de se plonger dans les affrontements stratégiques et les multiples rebondissements que propose le jeu !","https://cdn1.philibertnet.com/680413-large_default/asterix-et-compagnie.jpg","https://www.youtube.com/watch?v=gUn33ulpo1M"
"1326","Little Select","Smahane Girardet, Véronique Bulteau","2","4","https://www.didacto.com/index.php?controller=attachment&id_attachment=3833","133","4","2","0","10","Animaux","Little Select est un jeu de tri dont le but est de se débarrasser de ses cartes en triant les animaux selon la carte tirée : couleur ou animal.","https://cdn1.philibertnet.com/676743-large_default/little-select.jpg","https://www.youtube.com/watch?v=RPwnSjETbXA&t=1s"
"1327","Dinoroll","Grégory Kirszbaum, Alex Sanders","2","4","https://media-library.djeco.com/images/files/DJ00822-RDJ-FR-EN-DE-ES-IT-PT-NL-SV-DA-RU.pdf","133","4","6","0","20","Dinosaures","Découvrez le jeu Dinoroll, un jeu de dés sur le thème de dinosaures, une sorte de jeu de Yam’s revisité.","https://cdn1.philibertnet.com/684232-large_default/dinoroll.jpg",
"1328","Space Crystal","Carlo A. Rossi","2","4","https://media-library.djeco.com/images/files/DJ00821-RDJ-FR-EN-DE-ES-IT-PT-NL-SV-DA-RU.pdf","133","4","4","0","15","Espace","Space Crystal est un jeu de collecte et d'adresse. Partez à la recherche des cristaux précieux en faisant atterrir la fusée au bon endroit.","https://cdn1.philibertnet.com/691752-large_default/space-crystal.jpg","https://www.youtube.com/shorts/QQGUHCP_YMA"
"1329","Pyramid Monkey","Erwan Morin","2","4","https://www.didacto.com/index.php?controller=attachment&id_attachment=3315","133","4","6","0","15","Animaux","Pyramid Monkey est un jeu de stop ou encore, aux règles simples qui promet des moments palpitants en famille, où petits et grands peuvent savourer ensemble la stratégie et le suspense.","https://cdn3.philibertnet.com/676825-large_default/pyramid-monkey.jpg","https://www.youtube.com/shorts/KSpyDibUM_o"
"1330","Wolf Panic","Grégoire Largey, Frank Crittin","2","5","https://idgroupe.dam-broadcast.com/pm_10541_1533_1533125-d6rh2wj73t.pdf?hash=b0a9e6d76708b95a83aa59899ca4098c","133","4","6","0","15","Animaux","Gare aux loups qui rodent ! Aidez les animaux à se regrouper pour se protéger. Un premier jeu de placement en coopération à jouer en famille.","https://cdn2.philibertnet.com/654258-large_default/wolf-panic.jpg","https://www.youtube.com/watch?v=JgifAEuEk-w"
"1331","Myster animo","Kirszbaum Greg, Kirszbaum Alex","2","5","https://media-library.djeco.com/images/files/DJ05079-RDJ-FR-EN-DE-ES-IT-PT-NL-SV-DA-RU.pdf","133","4","4","0","10","Images","Qui sera le plus rapide à retrouver l’intrus qui s’est glissé dans l’image ? Un premier jeu d’observation et de rapidité pour œil de lynx aguerri !","https://cdn2.philibertnet.com/654255-large_default/myster-animo.jpg",
"1332","Space Orbit Sologic","Yoann Levet","1","1","https://media-library.djeco.com/images/files/DJ00817-RDJ-FR-EN-DE-ES-IT-PT-NL-SV-DA-RU.pdf","133","4","6","0","30","Espace","Arrimez chaque astronaute à sa station spatiale pour éviter qu’il ne se perde dans l’espace infini…","https://cdn1.philibertnet.com/672748-large_default/space-orbit-sologic.jpg","https://www.youtube.com/watch?v=D-ne5k7wyHs"
"1333","OctoPush - Sologic","Thierry Chapeau","1","1","https://media-library.djeco.com/images/files/DJ00806-RDJ-FR-EN-DE-ES-IT-PT-NL-SV-DA-RU.pdf","133","4","6","0","30","Abstrait","OctoPush - Sologic est un jeu de taquin en volume, étonnant par son caractère addictif et sa manipulation captivante. La bascule des pièces de case en case apporte un changement de couleur rapide et ""satisfaisant"".","https://cdn3.philibertnet.com/678099-large_default/octopush-sologic.jpg","https://www.youtube.com/watch?v=Y9VJOvT93Fo"
"1334","Path Path Logic - Sologic","Yoann Levet","1","1","https://www.didacto.com/index.php?controller=attachment&id_attachment=3784","133","4","5","0","30","Animaux","Un jeu à la prise en main rapide et évidente. Les petits animaux sont perdus ! Il faut les aider à retrouver leur parent en leur créant l’unique chemin possible en plaçant des tuiles-chemin dans la grille en bois.","https://cdn1.philibertnet.com/654212-large_default/path-path-logic-sologic.jpg",
"1335","Bloc Inca - Sologic","Yoann Levet, Johannes Goupy","1","2","https://www.didacto.com/index.php?controller=attachment&id_attachment=3821","133","1","7","0","30","Abstrait, Inca","Le dieu Quetzal réclame son temple ! À l’aide de blocs de bois, construisez une pyramide maya en respectant le placement des symboles sacrés… Sous peine de subir les foudres divines !","https://cdn1.philibertnet.com/672753-large_default/bloc-inca-sologic.jpg","https://www.youtube.com/watch?v=COkyg_AmOoo"
"1336","Diluvium","Antoni Guillen","1","4","https://www.nutspublishing.com/eshop/doc/diluvium/VF_REGLES_23x23_V2.pdf","177","6","10","0","45","Exploration","Diluvium est un jeu 4X dans lequel vous êtes à la tête d’une puissante civilisation. Vous devrez explorer et coloniser les îles qui s’offrent à vous, afin d’en retirer le plus de richesses possibles.","https://cdn2.philibertnet.com/636131-large_default/diluvium.jpg","https://www.youtube.com/watch?v=jVCgSk5xnns"
"1337","La Guerre de l'Anneau : Extension Contre l'Ombre","Ian Brody","1","2","https://www.play-in.com/pdf/rules_games/la_guerre_de_lanneau__le_jeu_de_cartes_-_extension_contre_lombre_fr.pdf","177","3","14","0","90","Guerre, Fantastique, Médiéval","La Guerre de l'Anneau : Le Jeu de Cartes - Extension Contre l'Ombre est une extension solo/coopérative offrant la possibilité aux joueurs de vivre l’expérience de La Guerre de l’Anneau – le jeu de cartes en solitaire ou avec un ami !","https://cdn3.philibertnet.com/644965-large_default/la-guerre-de-l-anneau-le-jeu-de-cartes-extension-contre-l-ombre.jpg","https://www.youtube.com/watch?v=hL3NVKX1-Uk"
"1338","Oh Mon Dieu !","Thibaud Zamora","2","6","https://ohmonjeu.com/blogs/regles/regles-du-jeu","370","2","7","0","15","Mythologie grecque","Oh Mon Dieu! est un jeu de cartes stratégique et amusant, qui se déroule en quelques tours et met à l’honneur les dieux de la mythologie grecque. La partie s’arrête lorsqu'un joueur débute son tour avec 5 Légendes dans son Panthéon.","https://www.festivaldujeu-montpellier.org/wp-content/uploads/2025/04/PXL_20250410_130600099.RAW-01.COVER_-scaled.jpg","https://www.youtube.com/watch?v=XZhgoEdbrqk"
"1339","Bouh le Loup","Cyrille Leroy","1","4","https://www.didacto.com/index.php?controller=attachment&id_attachment=2804","283","4","5","0","30","Animaux","Bouh le Loup est un jeu de mémoire et de coopération , dans lequel il va falloir connecter des dominos avant que loup n'atteigne le livre de contes .","https://cdn1.philibertnet.com/501649-large_default/bouh-le-loup.jpg","https://www.youtube.com/watch?v=3mW3pFdyOWQ"
